x,y,z,px,py,pz,pw,u
0.18843,0.20530,0.43298,0.99974,0.00956,0.02072,0.00189,60.70000
0.18843,0.20530,0.43318,0.99974,0.00956,0.02072,0.00189,60.90000
0.18843,0.20530,0.43338,0.99974,0.00956,0.02072,0.00189,61.10000
0.18843,0.20530,0.43358,0.99974,0.00956,0.02072,0.00189,61.30000
0.18843,0.20530,0.43378,0.99974,0.00956,0.02072,0.00189,61.50000
0.18843,0.20530,0.43398,0.99974,0.00956,0.02072,0.00189,61.70000
0.18843,0.20530,0.43418,0.99974,0.00956,0.02072,0.00189,61.90000
0.18843,0.20530,0.43438,0.99974,0.00956,0.02072,0.00189,62.10000
0.18843,0.20530,0.43458,0.99974,0.00956,0.02072,0.00189,62.30000
0.18843,0.20530,0.43478,0.99974,0.00956,0.02072,0.00189,62.50000
0.18843,0.20530,0.43498,0.99974,0.00956,0.02072,0.00189,62.70000
0.18843,0.20530,0.43518,0.99974,0.00956,0.02072,0.00189,62.90000
0.18843,0.20530,0.43538,0.99974,0.00956,0.02072,0.00189,63.10000
0.18843,0.20530,0.43558,0.99974,0.00956,0.02072,0.00189,63.30000
0.18843,0.20530,0.43578,0.99974,0.00956,0.02072,0.00189,63.50000
0.18843,0.20530,0.43598,0.99974,0.00956,0.02072,0.00189,63.70000
0.18843,0.20530,0.43618,0.99974,0.00956,0.02072,0.00189,63.90000
0.18843,0.20530,0.43638,0.99974,0.00956,0.02072,0.00189,64.10000
0.18843,0.20530,0.43658,0.99974,0.00956,0.02072,0.00189,64.30000
